,date,state_code,county_code,state_name,county_name,co_polutant_level,no2_polutant_level,o3_polutant_level,pm10_polutant_level,pm25frm_polutant_level,pm25nfrm_polutant_level,so2_polutant_level
2791,2020-12-02,48,113,Texas,Dallas,0.30887733143763363,3.496901137541272,0.01622781511106519,,3.4488592686196,,
2792,2020-12-03,48,113,Texas,Dallas,0.4730414281108599,36.47157232572687,0.023895369508158182,,3.9110050682070607,,
2793,2020-12-04,48,113,Texas,Dallas,0.7127385372336219,36.33780647519728,0.017175666684421054,,3.376901879484876,,
2794,2020-12-05,48,113,Texas,Dallas,0.445840157540764,30.94499940746823,0.02737583164635407,,4.666863318492986,,
2795,2020-12-06,48,113,Texas,Dallas,0.7412336319398891,33.70228993095327,0.03590455569348747,,3.2319212246409705,,
2796,2020-12-07,48,113,Texas,Dallas,0.4687423051580293,25.235710688406243,0.02401768533886145,,6.388303821240541,,
2797,2020-12-08,48,113,Texas,Dallas,0.371569920064025,26.86866187561361,0.017487150122686174,,8.843220643356233,,
2798,2020-12-09,48,113,Texas,Dallas,0.36798602311520767,34.64140710725735,0.03314530635165738,,-5.9436896499146314,,
2799,2020-12-10,48,113,Texas,Dallas,0.5656802440630431,39.28243187367846,0.023082018091866607,,-1.4902537551361519,,
2800,2020-12-11,48,113,Texas,Dallas,0.48919555959384464,28.550018592389335,0.02115278450517105,,2.102062804794315,,
2801,2020-12-12,48,113,Texas,Dallas,0.37087426187767036,21.70931021445716,0.02011765216532649,,0.013021938484740758,,
2802,2020-12-13,48,113,Texas,Dallas,0.28415900157624296,17.463303773763243,0.015100729743027508,,0.458725855579047,,
2803,2020-12-14,48,113,Texas,Dallas,0.36347021357577614,23.835043710313613,0.019714661183235477,,5.805032670114983,,
2804,2020-12-15,48,113,Texas,Dallas,0.41621487686430125,23.182746529124074,0.02665220089163331,,3.889273618205337,,
2805,2020-12-16,48,113,Texas,Dallas,0.4196637581244813,20.520536400582387,0.021879405690480552,,5.437682881376475,,
2806,2020-12-17,48,113,Texas,Dallas,0.5265093548605666,31.083321498591715,0.029124419094021414,,10.669983564381567,,
2807,2020-12-18,48,113,Texas,Dallas,0.4896625160605357,31.042224376367017,0.026289176582733248,,10.024042581646995,,
2808,2020-12-19,48,113,Texas,Dallas,0.5736150863560434,29.90152879303554,0.02969529164644069,,11.083112694476355,,
2809,2020-12-20,48,113,Texas,Dallas,0.36594718597125553,33.869145019448126,0.03340401459748396,,13.390069058758073,,
2810,2020-12-21,48,113,Texas,Dallas,0.3668995502072958,17.346208764857863,0.030217376835966064,,11.17535556166338,,
2811,2020-12-22,48,113,Texas,Dallas,0.3590501831061106,23.346542184789826,0.03562284392731613,,9.038881233168738,,
2812,2020-12-23,48,113,Texas,Dallas,0.42697545917105373,25.947434677406534,0.023625127391768252,,13.026789725122725,,
2813,2020-12-24,48,113,Texas,Dallas,0.5856586803015569,20.629371325058855,0.030579842132573254,,12.020434829825035,,
